date,day_of_week,month,year,is_weekend,is_holiday,menu_item,units_sold,unit_price,revenue
2023-11-12,Sunday,11,2023,1,0,Dal Makhani,101,220,22220
2023-11-12,Sunday,11,2023,1,0,Gulab Jamun,99,80,7920
2023-11-12,Sunday,11,2023,1,0,Mango Lassi,124,90,11160
2023-11-12,Sunday,11,2023,1,0,Masala Dosa,155,120,18600
2023-11-12,Sunday,11,2023,1,0,Naan,304,60,18240
2023-11-12,Sunday,11,2023,1,0,Paneer Tikka,171,280,47880
2023-11-13,Monday,11,2023,0,1,Biryani,224,350,78400
2023-11-13,Monday,11,2023,0,1,Butter Chicken,192,320,61440
2023-11-13,Monday,11,2023,0,1,Dal Makhani,85,220,18700
2023-11-13,Monday,11,2023,0,1,Gulab Jamun,82,80,6560
2023-11-13,Monday,11,2023,0,1,Mango Lassi,102,90,9180
2023-11-13,Monday,11,2023,0,1,Masala Dosa,120,120,14400
2023-11-13,Monday,11,2023,0,1,Naan,268,60,16080
2023-11-13,Monday,11,2023,0,1,Paneer Tikka,100,280,28000
2023-11-14,Tuesday,11,2023,0,0,Biryani,145,350,50750
2023-11-14,Tuesday,11,2023,0,0,Butter Chicken,139,320,44480
2023-11-14,Tuesday,11,2023,0,0,Dal Makhani,78,220,17160
2023-11-14,Tuesday,11,2023,0,0,Gulab Jamun,68,80,5440
2023-11-14,Tuesday,11,2023,0,0,Mango Lassi,82,90,7380
2023-11-14,Tuesday,11,2023,0,0,Masala Dosa,92,120,11040
2023-11-14,Tuesday,11,2023,0,0,Naan,185,60,11100
2023-11-14,Tuesday,11,2023,0,0,Paneer Tikka,103,280,28840
2023-11-15,Wednesday,11,2023,0,0,Biryani,143,350,50050
2023-11-15,Wednesday,11,2023,0,0,Butter Chicken,161,320,51520
2023-11-15,Wednesday,11,2023,0,0,Dal Makhani,72,220,15840
2023-11-15,Wednesday,11,2023,0,0,Gulab Jamun,56,80,4480
2023-11-15,Wednesday,11,2023,0,0,Mango Lassi,66,90,5940
2023-11-15,Wednesday,11,2023,0,0,Masala Dosa,136,120,16320
2023-11-15,Wednesday,11,2023,0,0,Naan,227,60,13620
2023-11-15,Wednesday,11,2023,0,0,Paneer Tikka,98,280,27440
2023-11-16,Thursday,11,2023,0,0,Biryani,153,350,53550
2023-11-16,Thursday,11,2023,0,0,Butter Chicken,152,320,48640
2023-11-16,Thursday,11,2023,0,0,Dal Makhani,83,220,18260
2023-11-16,Thursday,11,2023,0,0,Gulab Jamun,72,80,5760
2023-11-16,Thursday,11,2023,0,0,Mango Lassi,95,90,8550
2023-11-16,Thursday,11,2023,0,0,Masala Dosa,109,120,13080
2023-11-16,Thursday,11,2023,0,0,Naan,138,60,8280
2023-11-16,Thursday,11,2023,0,0,Paneer Tikka,97,280,27160
2023-11-17,Friday,11,2023,0,0,Biryani,205,350,71750
2023-11-17,Friday,11,2023,0,0,Butter Chicken,147,320,47040
2023-11-17,Friday,11,2023,0,0,Dal Makhani,108,220,23760
2023-11-17,Friday,11,2023,0,0,Gulab Jamun,83,80,6640
2023-11-17,Friday,11,2023,0,0,Mango Lassi,124,90,11160
2023-11-17,Friday,11,2023,0,0,Masala Dosa,140,120,16800
2023-11-17,Friday,11,2023,0,0,Naan,244,60,14640
2023-11-17,Friday,11,2023,0,0,Paneer Tikka,127,280,35560
2023-11-18,Saturday,11,2023,1,0,Biryani,232,350,81200
2023-11-18,Saturday,11,2023,1,0,Butter Chicken,185,320,59200
2023-11-18,Saturday,11,2023,1,0,Dal Makhani,86,220,18920
2023-11-18,Saturday,11,2023,1,0,Gulab Jamun,124,80,9920
2023-11-18,Saturday,11,2023,1,0,Mango Lassi,100,90,9000
2023-11-18,Saturday,11,2023,1,0,Masala Dosa,146,120,17520
2023-11-18,Saturday,11,2023,1,0,Naan,263,60,15780
2023-11-18,Saturday,11,2023,1,0,Paneer Tikka,122,280,34160
2023-11-19,Sunday,11,2023,1,0,Biryani,239,350,83650
2023-11-19,Sunday,11,2023,1,0,Butter Chicken,198,320,63360
2023-11-19,Sunday,11,2023,1,0,Dal Makhani,127,220,27940
2023-11-19,Sunday,11,2023,1,0,Gulab Jamun,94,80,7520
2023-11-19,Sunday,11,2023,1,0,Mango Lassi,132,90,11880
2023-11-19,Sunday,11,2023,1,0,Masala Dosa,154,120,18480
2023-11-19,Sunday,11,2023,1,0,Naan,286,60,17160
2023-11-19,Sunday,11,2023,1,0,Paneer Tikka,141,280,39480
2023-11-20,Monday,11,2023,0,0,Biryani,115,350,40250
2023-11-20,Monday,11,2023,0,0,Butter Chicken,112,320,35840
2023-11-20,Monday,11,2023,0,0,Dal Makhani,60,220,13200
2023-11-20,Monday,11,2023,0,0,Gulab Jamun,64,80,5120
2023-11-20,Monday,11,2023,0,0,Mango Lassi,64,90,5760
2023-11-20,Monday,11,2023,0,0,Masala Dosa,86,120,10320
2023-11-20,Monday,11,2023,0,0,Naan,146,60,8760
2023-11-20,Monday,11,2023,0,0,Paneer Tikka,69,280,19320
2023-11-21,Tuesday,11,2023,0,0,Biryani,189,350,66150
2023-11-21,Tuesday,11,2023,0,0,Butter Chicken,124,320,39680
2023-11-21,Tuesday,11,2023,0,0,Dal Makhani,56,220,12320
2023-11-21,Tuesday,11,2023,0,0,Gulab Jamun,80,80,6400
2023-11-21,Tuesday,11,2023,0,0,Mango Lassi,80,90,7200
2023-11-21,Tuesday,11,2023,0,0,Masala Dosa,111,120,13320
2023-11-21,Tuesday,11,2023,0,0,Naan,188,60,11280
2023-11-21,Tuesday,11,2023,0,0,Paneer Tikka,94,280,26320
2023-11-22,Wednesday,11,2023,0,0,Biryani,158,350,55300
2023-11-22,Wednesday,11,2023,0,0,Butter Chicken,96,320,30720
2023-11-22,Wednesday,11,2023,0,0,Dal Makhani,66,220,14520
2023-11-22,Wednesday,11,2023,0,0,Gulab Jamun,65,80,5200
2023-11-22,Wednesday,11,2023,0,0,Mango Lassi,63,90,5670
2023-11-22,Wednesday,11,2023,0,0,Masala Dosa,106,120,12720
2023-11-22,Wednesday,11,2023,0,0,Naan,187,60,11220
2023-11-22,Wednesday,11,2023,0,0,Paneer Tikka,100,280,28000
2023-11-23,Thursday,11,2023,0,0,Biryani,185,350,64750
2023-11-23,Thursday,11,2023,0,0,Butter Chicken,138,320,44160
2023-11-23,Thursday,11,2023,0,0,Dal Makhani,67,220,14740
2023-11-23,Thursday,11,2023,0,0,Gulab Jamun,75,80,6000
2023-11-23,Thursday,11,2023,0,0,Mango Lassi,92,90,8280
2023-11-23,Thursday,11,2023,0,0,Masala Dosa,109,120,13080
2023-11-23,Thursday,11,2023,0,0,Naan,197,60,11820
2023-11-23,Thursday,11,2023,0,0,Paneer Tikka,107,280,29960
2023-11-24,Friday,11,2023,0,0,Biryani,244,350,85400
2023-11-24,Friday,11,2023,0,0,Butter Chicken,153,320,48960
2023-11-24,Friday,11,2023,0,0,Dal Makhani,123,220,27060
2023-11-24,Friday,11,2023,0,0,Gulab Jamun,95,80,7600
2023-11-24,Friday,11,2023,0,0,Mango Lassi,135,90,12150
2023-11-24,Friday,11,2023,0,0,Masala Dosa,161,120,19320
2023-11-24,Friday,11,2023,0,0,Naan,296,60,17760
2023-11-24,Friday,11,2023,0,0,Paneer Tikka,127,280,35560
2023-11-25,Saturday,11,2023,1,0,Biryani,270,350,94500
2023-11-25,Saturday,11,2023,1,0,Butter Chicken,176,320,56320
2023-11-25,Saturday,11,2023,1,0,Dal Makhani,114,220,25080
2023-11-25,Saturday,11,2023,1,0,Gulab Jamun,98,80,7840
2023-11-25,Saturday,11,2023,1,0,Mango Lassi,122,90,10980
2023-11-25,Saturday,11,2023,1,0,Masala Dosa,138,120,16560
2023-11-25,Saturday,11,2023,1,0,Naan,259,60,15540
2023-11-25,Saturday,11,2023,1,0,Paneer Tikka,113,280,31640
2023-11-26,Sunday,11,2023,1,0,Biryani,278,350,97300
2023-11-26,Sunday,11,2023,1,0,Butter Chicken,172,320,55040
2023-11-26,Sunday,11,2023,1,0,Dal Makhani,118,220,25960
2023-11-26,Sunday,11,2023,1,0,Gulab Jamun,83,80,6640
2023-11-26,Sunday,11,2023,1,0,Mango Lassi,121,90,10890
2023-11-26,Sunday,11,2023,1,0,Masala Dosa,164,120,19680
2023-11-26,Sunday,11,2023,1,0,Naan,280,60,16800
2023-11-26,Sunday,11,2023,1,0,Paneer Tikka,131,280,36680
2023-11-27,Monday,11,2023,0,0,Biryani,123,350,43050
2023-11-27,Monday,11,2023,0,0,Butter Chicken,121,320,38720
2023-11-27,Monday,11,2023,0,0,Dal Makhani,57,220,12540
2023-11-27,Monday,11,2023,0,0,Gulab Jamun,53,80,4240
2023-11-27,Monday,11,2023,0,0,Mango Lassi,57,90,5130
2023-11-27,Monday,11,2023,0,0,Masala Dosa,79,120,9480
2023-11-27,Monday,11,2023,0,0,Naan,141,60,8460
2023-11-27,Monday,11,2023,0,0,Paneer Tikka,72,280,20160
2023-11-28,Tuesday,11,2023,0,0,Biryani,152,350,53200
2023-11-28,Tuesday,11,2023,0,0,Butter Chicken,125,320,40000
2023-11-28,Tuesday,11,2023,0,0,Dal Makhani,92,220,20240
2023-11-28,Tuesday,11,2023,0,0,Gulab Jamun,64,80,5120
2023-11-28,Tuesday,11,2023,0,0,Mango Lassi,94,90,8460
2023-11-28,Tuesday,11,2023,0,0,Masala Dosa,122,120,14640
2023-11-28,Tuesday,11,2023,0,0,Naan,215,60,12900
2023-11-28,Tuesday,11,2023,0,0,Paneer Tikka,103,280,28840
2023-11-29,Wednesday,11,2023,0,0,Biryani,175,350,61250
2023-11-29,Wednesday,11,2023,0,0,Butter Chicken,108,320,34560
2023-11-29,Wednesday,11,2023,0,0,Dal Makhani,83,220,18260
2023-11-29,Wednesday,11,2023,0,0,Gulab Jamun,75,80,6000
2023-11-29,Wednesday,11,2023,0,0,Mango Lassi,76,90,6840
2023-11-29,Wednesday,11,2023,0,0,Masala Dosa,97,120,11640
2023-11-29,Wednesday,11,2023,0,0,Naan,174,60,10440
2023-11-29,Wednesday,11,2023,0,0,Paneer Tikka,103,280,28840
2023-11-30,Thursday,11,2023,0,0,Biryani,189,350,66150
2023-11-30,Thursday,11,2023,0,0,Butter Chicken,131,320,41920
2023-11-30,Thursday,11,2023,0,0,Dal Makhani,66,220,14520
2023-11-30,Thursday,11,2023,0,0,Gulab Jamun,64,80,5120
2023-11-30,Thursday,11,2023,0,0,Mango Lassi,91,90,8190
2023-11-30,Thursday,11,2023,0,0,Masala Dosa,117,120,14040
2023-11-30,Thursday,11,2023,0,0,Naan,216,60,12960
2023-11-30,Thursday,11,2023,0,0,Paneer Tikka,78,280,21840
2023-12-01,Friday,12,2023,0,0,Biryani,159,350,55650
2023-12-01,Friday,12,2023,0,0,Butter Chicken,135,320,43200
2023-12-01,Friday,12,2023,0,0,Dal Makhani,62,220,13640
2023-12-01,Friday,12,2023,0,0,Gulab Jamun,74,80,5920
2023-12-01,Friday,12,2023,0,0,Mango Lassi,87,90,7830
2023-12-01,Friday,12,2023,0,0,Masala Dosa,93,120,11160
2023-12-01,Friday,12,2023,0,0,Naan,223,60,13380
2023-12-01,Friday,12,2023,0,0,Paneer Tikka,92,280,25760
2023-12-02,Saturday,12,2023,1,0,Biryani,174,350,60900
2023-12-02,Saturday,12,2023,1,0,Butter Chicken,142,320,45440
2023-12-02,Saturday,12,2023,1,0,Dal Makhani,89,220,19580
2023-12-02,Saturday,12,2023,1,0,Gulab Jamun,78,80,6240
2023-12-02,Saturday,12,2023,1,0,Mango Lassi,73,90,6570
2023-12-02,Saturday,12,2023,1,0,Masala Dosa,119,120,14280
2023-12-02,Saturday,12,2023,1,0,Naan,222,60,13320
2023-12-02,Saturday,12,2023,1,0,Paneer Tikka,95,280,26600
2023-12-03,Sunday,12,2023,1,0,Biryani,159,350,55650
2023-12-03,Sunday,12,2023,1,0,Butter Chicken,143,320,45760
2023-12-03,Sunday,12,2023,1,0,Dal Makhani,79,220,17380
2023-12-03,Sunday,12,2023,1,0,Gulab Jamun,77,80,6160
2023-12-03,Sunday,12,2023,1,0,Mango Lassi,106,90,9540
2023-12-03,Sunday,12,2023,1,0,Masala Dosa,113,120,13560
2023-12-03,Sunday,12,2023,1,0,Naan,213,60,12780
2023-12-03,Sunday,12,2023,1,0,Paneer Tikka,106,280,29680
2023-12-04,Monday,12,2023,0,0,Biryani,115,350,40250
2023-12-04,Monday,12,2023,0,0,Butter Chicken,88,320,28160
2023-12-04,Monday,12,2023,0,0,Dal Makhani,56,220,12320
2023-12-04,Monday,12,2023,0,0,Gulab Jamun,54,80,4320
2023-12-04,Monday,12,2023,0,0,Mango Lassi,60,90,5400
2023-12-04,Monday,12,2023,0,0,Masala Dosa,77,120,9240
2023-12-04,Monday,12,2023,0,0,Naan,132,60,7920
2023-12-04,Monday,12,2023,0,0,Paneer Tikka,49,280,13720
2023-12-05,Tuesday,12,2023,0,0,Biryani,136,350,47600
2023-12-05,Tuesday,12,2023,0,0,Butter Chicken,100,320,32000
2023-12-05,Tuesday,12,2023,0,0,Dal Makhani,61,220,13420
2023-12-05,Tuesday,12,2023,0,0,Gulab Jamun,49,80,3920
2023-12-05,Tuesday,12,2023,0,0,Mango Lassi,79,90,7110
2023-12-05,Tuesday,12,2023,0,0,Masala Dosa,101,120,12120
2023-12-05,Tuesday,12,2023,0,0,Naan,151,60,9060
2023-12-05,Tuesday,12,2023,0,0,Paneer Tikka,82,280,22960
2023-12-06,Wednesday,12,2023,0,0,Biryani,140,350,49000
2023-12-06,Wednesday,12,2023,0,0,Butter Chicken,103,320,32960
2023-12-06,Wednesday,12,2023,0,0,Dal Makhani,45,220,9900
2023-12-06,Wednesday,12,2023,0,0,Gulab Jamun,50,80,4000
2023-12-06,Wednesday,12,2023,0,0,Mango Lassi,68,90,6120
2023-12-06,Wednesday,12,2023,0,0,Masala Dosa,94,120,11280
2023-12-06,Wednesday,12,2023,0,0,Naan,170,60,10200
2023-12-06,Wednesday,12,2023,0,0,Paneer Tikka,60,280,16800
2023-12-07,Thursday,12,2023,0,0,Biryani,117,350,40950
2023-12-07,Thursday,12,2023,0,0,Butter Chicken,120,320,38400
2023-12-07,Thursday,12,2023,0,0,Dal Makhani,71,220,15620
2023-12-07,Thursday,12,2023,0,0,Gulab Jamun,61,80,4880
2023-12-07,Thursday,12,2023,0,0,Mango Lassi,77,90,6930
2023-12-07,Thursday,12,2023,0,0,Masala Dosa,85,120,10200
2023-12-07,Thursday,12,2023,0,0,Naan,195,60,11700
2023-12-07,Thursday,12,2023,0,0,Paneer Tikka,68,280,19040
2023-12-08,Friday,12,2023,0,0,Biryani,207,350,72450
2023-12-08,Friday,12,2023,0,0,Butter Chicken,120,320,38400
2023-12-08,Friday,12,2023,0,0,Dal Makhani,99,220,21780
2023-12-08,Friday,12,2023,0,0,Gulab Jamun,91,80,7280
2023-12-08,Friday,12,2023,0,0,Mango Lassi,84,90,7560
2023-12-08,Friday,12,2023,0,0,Masala Dosa,103,120,12360
2023-12-08,Friday,12,2023,0,0,Naan,228,60,13680
2023-12-08,Friday,12,2023,0,0,Paneer Tikka,93,280,26040
2023-12-09,Saturday,12,2023,1,0,Biryani,214,350,74900
2023-12-09,Saturday,12,2023,1,0,Butter Chicken,126,320,40320
2023-12-09,Saturday,12,2023,1,0,Dal Makhani,90,220,19800
2023-12-09,Saturday,12,2023,1,0,Gulab Jamun,74,80,5920
2023-12-09,Saturday,12,2023,1,0,Mango Lassi,96,90,8640
2023-12-09,Saturday,12,2023,1,0,Masala Dosa,121,120,14520
2023-12-09,Saturday,12,2023,1,0,Naan,224,60,13440
2023-12-09,Saturday,12,2023,1,0,Paneer Tikka,102,280,28560
2023-12-10,Sunday,12,2023,1,0,Biryani,186,350,65100
2023-12-10,Sunday,12,2023,1,0,Butter Chicken,91,320,29120
2023-12-10,Sunday,12,2023,1,0,Dal Makhani,70,220,15400
2023-12-10,Sunday,12,2023,1,0,Gulab Jamun,89,80,7120
2023-12-10,Sunday,12,2023,1,0,Mango Lassi,107,90,9630
2023-12-10,Sunday,12,2023,1,0,Masala Dosa,112,120,13440
2023-12-10,Sunday,12,2023,1,0,Naan,224,60,13440
2023-12-10,Sunday,12,2023,1,0,Paneer Tikka,95,280,26600
2023-12-11,Monday,12,2023,0,0,Biryani,106,350,37100
2023-12-11,Monday,12,2023,0,0,Butter Chicken,73,320,23360
2023-12-11,Monday,12,2023,0,0,Dal Makhani,46,220,10120
2023-12-11,Monday,12,2023,0,0,Gulab Jamun,37,80,2960
2023-12-11,Monday,12,2023,0,0,Mango Lassi,57,90,5130
2023-12-11,Monday,12,2023,0,0,Masala Dosa,62,120,7440
2023-12-11,Monday,12,2023,0,0,Naan,129,60,7740
2023-12-11,Monday,12,2023,0,0,Paneer Tikka,57,280,15960
2023-12-12,Tuesday,12,2023,0,0,Biryani,148,350,51800
2023-12-12,Tuesday,12,2023,0,0,Butter Chicken,104,320,33280
2023-12-12,Tuesday,12,2023,0,0,Dal Makhani,56,220,12320
2023-12-12,Tuesday,12,2023,0,0,Gulab Jamun,54,80,4320
2023-12-12,Tuesday,12,2023,0,0,Mango Lassi,70,90,6300
2023-12-12,Tuesday,12,2023,0,0,Masala Dosa,93,120,11160
2023-12-12,Tuesday,12,2023,0,0,Naan,163,60,9780
2023-12-12,Tuesday,12,2023,0,0,Paneer Tikka,66,280,18480
2023-12-13,Wednesday,12,2023,0,0,Biryani,130,350,45500
2023-12-13,Wednesday,12,2023,0,0,Butter Chicken,91,320,29120
2023-12-13,Wednesday,12,2023,0,0,Dal Makhani,55,220,12100
2023-12-13,Wednesday,12,2023,0,0,Gulab Jamun,51,80,4080
2023-12-13,Wednesday,12,2023,0,0,Mango Lassi,64,90,5760
2023-12-13,Wednesday,12,2023,0,0,Masala Dosa,69,120,8280
2023-12-13,Wednesday,12,2023,0,0,Naan,155,60,9300
2023-12-13,Wednesday,12,2023,0,0,Paneer Tikka,71,280,19880
2023-12-14,Thursday,12,2023,0,0,Biryani,133,350,46550
2023-12-14,Thursday,12,2023,0,0,Butter Chicken,94,320,30080
2023-12-14,Thursday,12,2023,0,0,Dal Makhani,64,220,14080
2023-12-14,Thursday,12,2023,0,0,Gulab Jamun,46,80,3680
2023-12-14,Thursday,12,2023,0,0,Mango Lassi,58,90,5220
2023-12-14,Thursday,12,2023,0,0,Masala Dosa,78,120,9360
2023-12-14,Thursday,12,2023,0,0,Naan,175,60,10500
2023-12-14,Thursday,12,2023,0,0,Paneer Tikka,71,280,19880
2023-12-15,Friday,12,2023,0,0,Biryani,164,350,57400
2023-12-15,Friday,12,2023,0,0,Butter Chicken,124,320,39680
2023-12-15,Friday,12,2023,0,0,Dal Makhani,69,220,15180
2023-12-15,Friday,12,2023,0,0,Gulab Jamun,79,80,6320
2023-12-15,Friday,12,2023,0,0,Mango Lassi,84,90,7560
2023-12-15,Friday,12,2023,0,0,Masala Dosa,117,120,14040
2023-12-15,Friday,12,2023,0,0,Naan,202,60,12120
2023-12-15,Friday,12,2023,0,0,Paneer Tikka,94,280,26320
2023-12-16,Saturday,12,2023,1,0,Biryani,180,350,63000
2023-12-16,Saturday,12,2023,1,0,Butter Chicken,125,320,40000
2023-12-16,Saturday,12,2023,1,0,Dal Makhani,73,220,16060
2023-12-16,Saturday,12,2023,1,0,Gulab Jamun,70,80,5600
2023-12-16,Saturday,12,2023,1,0,Mango Lassi,93,90,8370
2023-12-16,Saturday,12,2023,1,0,Masala Dosa,90,120,10800
2023-12-16,Saturday,12,2023,1,0,Naan,228,60,13680
2023-12-16,Saturday,12,2023,1,0,Paneer Tikka,87,280,24360
2023-12-17,Sunday,12,2023,1,0,Biryani,188,350,65800
2023-12-17,Sunday,12,2023,1,0,Butter Chicken,134,320,42880
2023-12-17,Sunday,12,2023,1,0,Dal Makhani,72,220,15840
2023-12-17,Sunday,12,2023,1,0,Gulab Jamun,73,80,5840
2023-12-17,Sunday,12,2023,1,0,Mango Lassi,81,90,7290
2023-12-17,Sunday,12,2023,1,0,Masala Dosa,90,120,10800
2023-12-17,Sunday,12,2023,1,0,Naan,211,60,12660
2023-12-17,Sunday,12,2023,1,0,Paneer Tikka,130,280,36400
2023-12-18,Monday,12,2023,0,0,Biryani,105,350,36750
2023-12-18,Monday,12,2023,0,0,Butter Chicken,86,320,27520
2023-12-18,Monday,12,2023,0,0,Dal Makhani,45,220,9900
2023-12-18,Monday,12,2023,0,0,Gulab Jamun,53,80,4240
2023-12-18,Monday,12,2023,0,0,Mango Lassi,58,90,5220
2023-12-18,Monday,12,2023,0,0,Masala Dosa,65,120,7800
2023-12-18,Monday,12,2023,0,0,Naan,153,60,9180
2023-12-18,Monday,12,2023,0,0,Paneer Tikka,54,280,15120
2023-12-19,Tuesday,12,2023,0,0,Biryani,140,350,49000
2023-12-19,Tuesday,12,2023,0,0,Butter Chicken,103,320,32960
2023-12-19,Tuesday,12,2023,0,0,Dal Makhani,46,220,10120
2023-12-19,Tuesday,12,2023,0,0,Gulab Jamun,54,80,4320
2023-12-19,Tuesday,12,2023,0,0,Mango Lassi,55,90,4950
2023-12-19,Tuesday,12,2023,0,0,Masala Dosa,94,120,11280
2023-12-19,Tuesday,12,2023,0,0,Naan,153,60,9180
2023-12-19,Tuesday,12,2023,0,0,Paneer Tikka,76,280,21280
2023-12-20,Wednesday,12,2023,0,0,Biryani,154,350,53900
2023-12-20,Wednesday,12,2023,0,0,Butter Chicken,96,320,30720
2023-12-20,Wednesday,12,2023,0,0,Dal Makhani,60,220,13200
2023-12-20,Wednesday,12,2023,0,0,Gulab Jamun,43,80,3440
2023-12-20,Wednesday,12,2023,0,0,Mango Lassi,59,90,5310
2023-12-20,Wednesday,12,2023,0,0,Masala Dosa,81,120,9720
2023-12-20,Wednesday,12,2023,0,0,Naan,176,60,10560
2023-12-20,Wednesday,12,2023,0,0,Paneer Tikka,88,280,24640
2023-12-21,Thursday,12,2023,0,0,Biryani,130,350,45500
2023-12-21,Thursday,12,2023,0,0,Butter Chicken,115,320,36800
2023-12-21,Thursday,12,2023,0,0,Dal Makhani,58,220,12760
2023-12-21,Thursday,12,2023,0,0,Gulab Jamun,69,80,5520
2023-12-21,Thursday,12,2023,0,0,Mango Lassi,65,90,5850
2023-12-21,Thursday,12,2023,0,0,Masala Dosa,102,120,12240
2023-12-21,Thursday,12,2023,0,0,Naan,194,60,11640
2023-12-21,Thursday,12,2023,0,0,Paneer Tikka,70,280,19600
2023-12-22,Friday,12,2023,0,0,Biryani,213,350,74550
2023-12-22,Friday,12,2023,0,0,Butter Chicken,136,320,43520
2023-12-22,Friday,12,2023,0,0,Dal Makhani,70,220,15400
2023-12-22,Friday,12,2023,0,0,Gulab Jamun,68,80,5440
2023-12-22,Friday,12,2023,0,0,Mango Lassi,81,90,7290
2023-12-22,Friday,12,2023,0,0,Masala Dosa,100,120,12000
2023-12-22,Friday,12,2023,0,0,Naan,219,60,13140
2023-12-22,Friday,12,2023,0,0,Paneer Tikka,80,280,22400
2023-12-23,Saturday,12,2023,1,0,Biryani,169,350,59150
2023-12-23,Saturday,12,2023,1,0,Butter Chicken,122,320,39040
2023-12-23,Saturday,12,2023,1,0,Dal Makhani,90,220,19800
2023-12-23,Saturday,12,2023,1,0,Gulab Jamun,84,80,6720
2023-12-23,Saturday,12,2023,1,0,Mango Lassi,85,90,7650
2023-12-23,Saturday,12,2023,1,0,Masala Dosa,118,120,14160
2023-12-23,Saturday,12,2023,1,0,Naan,185,60,11100
2023-12-23,Saturday,12,2023,1,0,Paneer Tikka,92,280,25760
2023-12-24,Sunday,12,2023,1,0,Biryani,206,350,72100
2023-12-24,Sunday,12,2023,1,0,Butter Chicken,120,320,38400
2023-12-24,Sunday,12,2023,1,0,Dal Makhani,84,220,18480
2023-12-24,Sunday,12,2023,1,0,Gulab Jamun,64,80,5120
2023-12-24,Sunday,12,2023,1,0,Mango Lassi,97,90,8730
2023-12-24,Sunday,12,2023,1,0,Masala Dosa,121,120,14520
2023-12-24,Sunday,12,2023,1,0,Naan,200,60,12000
2023-12-24,Sunday,12,2023,1,0,Paneer Tikka,96,280,26880
2023-12-25,Monday,12,2023,0,1,Biryani,149,350,52150
2023-12-25,Monday,12,2023,0,1,Butter Chicken,126,320,40320
2023-12-25,Monday,12,2023,0,1,Dal Makhani,67,220,14740
2023-12-25,Monday,12,2023,0,1,Gulab Jamun,62,80,4960
2023-12-25,Monday,12,2023,0,1,Mango Lassi,87,90,7830
2023-12-25,Monday,12,2023,0,1,Masala Dosa,121,120,14520
2023-12-25,Monday,12,2023,0,1,Naan,209,60,12540
2023-12-25,Monday,12,2023,0,1,Paneer Tikka,87,280,24360
2023-12-26,Tuesday,12,2023,0,0,Biryani,133,350,46550
2023-12-26,Tuesday,12,2023,0,0,Butter Chicken,73,320,23360
2023-12-26,Tuesday,12,2023,0,0,Dal Makhani,54,220,11880
2023-12-26,Tuesday,12,2023,0,0,Gulab Jamun,56,80,4480
2023-12-26,Tuesday,12,2023,0,0,Mango Lassi,65,90,5850
2023-12-26,Tuesday,12,2023,0,0,Masala Dosa,78,120,9360
2023-12-26,Tuesday,12,2023,0,0,Naan,140,60,8400
2023-12-26,Tuesday,12,2023,0,0,Paneer Tikka,68,280,19040
2023-12-27,Wednesday,12,2023,0,0,Biryani,124,350,43400
2023-12-27,Wednesday,12,2023,0,0,Butter Chicken,71,320,22720
2023-12-27,Wednesday,12,2023,0,0,Dal Makhani,64,220,14080
2023-12-27,Wednesday,12,2023,0,0,Gulab Jamun,51,80,4080
2023-12-27,Wednesday,12,2023,0,0,Mango Lassi,78,90,7020
2023-12-27,Wednesday,12,2023,0,0,Masala Dosa,80,120,9600
2023-12-27,Wednesday,12,2023,0,0,Naan,106,60,6360
2023-12-27,Wednesday,12,2023,0,0,Paneer Tikka,54,280,15120
2023-12-28,Thursday,12,2023,0,0,Biryani,136,350,47600
2023-12-28,Thursday,12,2023,0,0,Butter Chicken,93,320,29760
2023-12-28,Thursday,12,2023,0,0,Dal Makhani,45,220,9900
2023-12-28,Thursday,12,2023,0,0,Gulab Jamun,58,80,4640
2023-12-28,Thursday,12,2023,0,0,Mango Lassi,98,90,8820
2023-12-28,Thursday,12,2023,0,0,Masala Dosa,87,120,10440
2023-12-28,Thursday,12,2023,0,0,Naan,173,60,10380
2023-12-28,Thursday,12,2023,0,0,Paneer Tikka,76,280,21280
2023-12-29,Friday,12,2023,0,0,Biryani,174,350,60900
2023-12-29,Friday,12,2023,0,0,Butter Chicken,98,320,31360
2023-12-29,Friday,12,2023,0,0,Dal Makhani,85,220,18700
2023-12-29,Friday,12,2023,0,0,Gulab Jamun,69,80,5520
2023-12-29,Friday,12,2023,0,0,Mango Lassi,94,90,8460
2023-12-29,Friday,12,2023,0,0,Masala Dosa,109,120,13080
2023-12-29,Friday,12,2023,0,0,Naan,212,60,12720
2023-12-29,Friday,12,2023,0,0,Paneer Tikka,119,280,33320
2023-12-30,Saturday,12,2023,1,0,Biryani,172,350,60200
2023-12-30,Saturday,12,2023,1,0,Butter Chicken,107,320,34240
2023-12-30,Saturday,12,2023,1,0,Dal Makhani,71,220,15620
2023-12-30,Saturday,12,2023,1,0,Gulab Jamun,69,80,5520
2023-12-30,Saturday,12,2023,1,0,Mango Lassi,94,90,8460
2023-12-30,Saturday,12,2023,1,0,Masala Dosa,132,120,15840
2023-12-30,Saturday,12,2023,1,0,Naan,202,60,12120
2023-12-30,Saturday,12,2023,1,0,Paneer Tikka,107,280,29960
2023-12-31,Sunday,12,2023,1,0,Biryani,196,350,68600
2023-12-31,Sunday,12,2023,1,0,Butter Chicken,120,320,38400
2023-12-31,Sunday,12,2023,1,0,Dal Makhani,100,220,22000
2023-12-31,Sunday,12,2023,1,0,Gulab Jamun,74,80,5920
